0.7619047619047619,0.6230158730158729,0.7619047619047619,
0.2858843537414966,0.26746031746031745,0.6666666666666666,
0.3351851851851852,0.32705026455026454,0.7142857142857143,
0.5619047619047619,0.4806122448979592,0.8571428571428571,
0.23766233766233766,0.2263450834879406,0.6666666666666666,
0.7777777777777777,0.6666666666666666,0.8095238095238095,
0.26666666666666666,0.24801587301587302,0.6190476190476191,
0.42638888888888893,0.35085978835978837,0.7619047619047619,
0.35374149659863946,0.34013605442176875,0.7142857142857143,
0.2673469387755102,0.24452690166975882,0.7142857142857143,
0.11944444444444445,0.15505050505050505,0.3333333333333333,
0.04281537176274018,0.052521008403361345,0.19047619047619047,
0.08035714285714286,0.11342592592592593,0.3333333333333333,
0.22959183673469388,0.29846938775510207,0.5714285714285714,
0.14875283446712015,0.13775510204081634,0.5238095238095238,
0.0908029878618114,0.18097643097643099,0.38095238095238093,
0.25873015873015875,0.1864643293214722,0.6190476190476191,
0.06410256410256411,0.0925925925925926,0.23809523809523808,
0.24065934065934066,0.3179138321995465,0.5714285714285714,
0.05388471177944861,0.10476190476190476,0.2857142857142857,
0.6180555555555556,0.7023809523809524,0.8571428571428571,
0.3001958359101216,0.29081632653061223,0.7142857142857143,
0.4412698412698413,0.35085978835978837,0.7619047619047619,
0.46598639455782315,0.4244897959183673,0.8095238095238095,
0.32349000206143064,0.25353535353535356,0.6666666666666666,
0.5747354497354498,0.5400132275132276,0.6666666666666666,
0.32596371882086167,0.29081632653061223,0.7142857142857143,
0.5495238095238095,0.5134920634920636,0.8095238095238095,
0.44812925170068024,0.39591836734693875,0.7619047619047619,
0.33000927643784783,0.2852813852813853,0.6666666666666666,
